strain_id,B_noMTX_Fluconazole.ERV25_EMP47,B_noMTX_Fluconazole.ERG11_ACF2,B_noMTX_Fluconazole.HNM1_ERG11,B_noMTX_Fluconazole.SSH1_ERG11,B_noMTX_Fluconazole.HUG1_ALO1,B_noMTX_Fluconazole.ADE17_PGM2,B_noMTX_Fluconazole.ALO1_HYR1,B_noMTX_Fluconazole.DHH1_LSM3,B_noMTX_Fluconazole.noPPI_reference,B_noMTX_Fluconazole.MID2_PIN2,B_noMTX_Fluconazole.PLM2_HNM1,B_noMTX_Fluconazole.HNM1_TPO1,B_noMTX_Fluconazole.RET2_EMP47,B_noMTX_Fluconazole.SSH1_ORM2,B_noMTX_Fluconazole.MID2_MAM33,B_noMTX_Fluconazole.ERG11_ERV25,B_noMTX_Fluconazole.RET2_SNA3,B_noMTX_Fluconazole.SSH1_PIS1,B_noMTX_Fluconazole.ERG11_HYR1,B_noMTX_Fluconazole.SRO9_DHH1,B_noMTX_Fluconazole.SSH1_ERV25,B_noMTX_Fluconazole.ADE17_GIS2,B_noMTX_Fluconazole.FMP45_MID2,B_noMTX_Fluconazole.ERV25_UIP4,B_noMTX_Fluconazole.ERG27_ACF2,B_noMTX_Fluconazole.MID2_WSC2,B_noMTX_Fluconazole.SRO9_SGN1,B_noMTX_Fluconazole.GTR1_SLM4,B_noMTX_Fluconazole.HUG1_ADE17,B_noMTX_Fluconazole.SRO9_GIS2,B_noMTX_Fluconazole.SNA4_GTR2,B_noMTX_Fluconazole.PMC1_CTR2,B_noMTX_Fluconazole.MID2_RSN1,B_noMTX_Fluconazole.ALO1_UIP4,B_noMTX_Fluconazole.PLM2_SNA3,B_noMTX_Fluconazole.HNM1_TPO2,B_noMTX_Fluconazole.ERG11_MID2,B_noMTX_Fluconazole.ERV25_ERG5,B_noMTX_Fluconazole.HNM1_MAM33,B_noMTX_Fluconazole.SNA4_VAC8,B_noMTX_Fluconazole.HNM1_TPO4,B_noMTX_Fluconazole.ERG11_ERG5,B_noMTX_Fluconazole.ERG11_ORM2,B_noMTX_Fluconazole.FMP45_MEP1,B_noMTX_Fluconazole.HUG1_PGM2,B_noMTX_Fluconazole.TPO1_TPO2,B_noMTX_Fluconazole.RET2_EMP70,B_noMTX_Fluconazole.HNM1_RBD2,B_noMTX_Fluconazole.ERV25_ORM2,B_noMTX_Fluconazole.ERV25_PIS1,B_noMTX_Fluconazole.MID2_TPO4,B_noMTX_Fluconazole.PMC1_GTR2,B_noMTX_Fluconazole.FMP45_HNM1,B_noMTX_Fluconazole.ERG11_TPO4,B_noMTX_Fluconazole.ADE17_HYR1,B_noMTX_Fluconazole.ERG11_PIS1,B_noMTX_Fluconazole.TPO1_TCB2,B_noMTX_Fluconazole.MID2_TPO2,B_noMTX_Fluconazole.TPO1_MID2,B_noMTX_Fluconazole.ALO1_ADE17,B_noMTX_Fluconazole.ERV25_RBD2,B_noMTX_Fluconazole.HNM1_MID2
1005,11.0,4.0,4.0,4.0,14.0,8.0,36.0,322.0,5.0,9.0,14.0,27.0,6.0,8.0,92.0,2069.0,8.0,14.0,11.0,10.0,38.0,0.0,8.0,36.0,696.0,42.0,15.0,2.0,8.0,5.0,7.0,36.0,7.0,180.0,772.0,29.0,7.0,61.0,186.0,0.0,197.0,30.0,6.0,31.0,14.0,16.0,14.0,6.0,637.0,11.0,37.0,245.0,151.0,8.0,6.0,2.0,32.0,6.0,7.0,5.0,3.0,14.0
1007,6.0,48.0,76.0,1.0,223.0,2.0,132.0,21.0,18.0,45.0,17302.0,527.0,3.0,1.0,137.0,5.0,2.0,32.0,26.0,3178.0,11.0,16.0,162.0,28.0,378.0,36.0,132.0,59.0,28.0,23.0,222.0,255.0,2.0,126.0,212.0,89.0,387.0,13.0,15.0,3.0,239.0,32.0,12.0,9.0,14.0,44.0,3.0,33.0,1.0,1.0,71.0,685.0,192.0,14.0,374.0,17.0,5.0,43.0,6.0,359.0,95.0,131.0
1013,1.0,1.0,5.0,4.0,26.0,1.0,84.0,15.0,2.0,8.0,22.0,1.0,1.0,1.0,17.0,1.0,0.0,2.0,1.0,9.0,1.0,3.0,5.0,15.0,2.0,7.0,1.0,16.0,10.0,6.0,19.0,21.0,0.0,47.0,7.0,0.0,8.0,2.0,2.0,1.0,2.0,6.0,3.0,80.0,0.0,11.0,1.0,2.0,26.0,1.0,1.0,19.0,5.0,0.0,10.0,1.0,0.0,1.0,2.0,40.0,33.0,6.0
1016,20.0,26.0,32.0,462.0,210.0,6.0,481.0,16.0,15.0,119.0,2.0,8.0,7.0,0.0,79.0,14.0,21.0,3.0,10.0,456.0,32.0,16.0,11.0,84.0,140.0,2005.0,760.0,0.0,1274.0,1528.0,2.0,125.0,93.0,321.0,5.0,17.0,2.0,7.0,7.0,17.0,17.0,183.0,3.0,309.0,8.0,120.0,66.0,60.0,3.0,7.0,10932.0,28.0,11.0,14.0,20.0,24.0,471.0,260.0,59.0,464.0,20.0,9.0
1018,44.0,31.0,9.0,4.0,28.0,9.0,91.0,96.0,41.0,35.0,126.0,13.0,1.0,25.0,204.0,14.0,4.0,27.0,3.0,92.0,14.0,114.0,159.0,30.0,126.0,6.0,697.0,10.0,10.0,61.0,130.0,67.0,28.0,119.0,11.0,93.0,9.0,27.0,46.0,17.0,19.0,13.0,102.0,16.0,26.0,5.0,2.0,8.0,6137.0,101.0,33.0,62.0,96.0,46.0,1124.0,21.0,6.0,127.0,1.0,404.0,11.0,45.0
1020,315.0,10.0,78.0,174.0,5240.0,10.0,159.0,150.0,1.0,56.0,116.0,128.0,6.0,0.0,49.0,5.0,10.0,127.0,28.0,58.0,138.0,5.0,183.0,22.0,156.0,581.0,16.0,10.0,80.0,58.0,837.0,461.0,9.0,234.0,13.0,8.0,196.0,303.0,9.0,3.0,9.0,108.0,4.0,29.0,9.0,128.0,7.0,5.0,33.0,7.0,131.0,212.0,8.0,57.0,17.0,60.0,167.0,6.0,306.0,522.0,32.0,85.0
1025,1062.0,809.0,54.0,134.0,83.0,69.0,1342.0,461.0,28.0,28.0,25.0,126.0,51.0,13.0,78.0,596.0,23.0,189.0,22.0,197.0,333.0,6416.0,112.0,525.0,44.0,275.0,1062.0,480.0,36.0,661.0,168.0,622.0,20.0,1275.0,70.0,65.0,80.0,344.0,314.0,783.0,76.0,621.0,26.0,280.0,29.0,828.0,38.0,23.0,224.0,149.0,380.0,995.0,75.0,79.0,137.0,158.0,1836.0,260.0,215.0,699.0,1260.0,208.0
1027,36.0,513.0,10132.0,264.0,10.0,114.0,3506.0,107.0,47.0,9.0,434.0,453.0,14.0,79.0,61.0,33.0,11.0,14.0,14.0,245.0,220.0,1428.0,116.0,124.0,927.0,532.0,171.0,128.0,45.0,618.0,587.0,123.0,3.0,13.0,77.0,2453.0,253.0,206.0,160.0,67.0,468.0,58.0,14.0,467.0,7.0,31.0,4.0,4.0,346.0,22.0,9.0,13.0,95.0,84.0,1981.0,282.0,12.0,20.0,7.0,33.0,1095.0,90.0
1035,1.0,4.0,5.0,3.0,20.0,2.0,7.0,118.0,0.0,0.0,4.0,2.0,1.0,1.0,18.0,9.0,6.0,3.0,1.0,3.0,3.0,2.0,4.0,7.0,2.0,1.0,9.0,4.0,7.0,4.0,5.0,16.0,4.0,6.0,4.0,8.0,0.0,1.0,7.0,5.0,4.0,9.0,3.0,4.0,28.0,2.0,10.0,2.0,10.0,1.0,1.0,14.0,2.0,3.0,2.0,7.0,1.0,1.0,2.0,1.0,5.0,1.0
1038,28.0,45.0,11.0,119.0,218.0,1.0,51.0,42.0,7.0,3.0,18.0,365.0,1.0,20.0,16.0,2.0,1.0,63.0,3.0,121.0,914.0,25.0,135.0,22.0,34.0,3.0,3.0,7.0,4.0,7.0,53.0,13.0,4.0,16.0,18.0,75.0,20.0,136.0,7.0,175.0,368.0,67.0,9.0,140.0,1.0,3.0,3.0,651.0,40.0,1.0,9.0,20.0,23.0,20.0,117.0,16.0,16.0,6.0,112.0,70.0,25.0,173.0
1040,66.0,19.0,48.0,576.0,1136.0,20.0,17.0,3748.0,29.0,63.0,101.0,21.0,4.0,667.0,1393.0,11.0,10.0,10.0,10.0,122.0,248.0,21.0,181.0,83.0,55.0,12.0,93.0,17.0,68.0,36.0,142.0,46.0,36.0,190.0,19.0,155.0,46.0,219.0,73.0,120.0,128.0,1472.0,17.0,231.0,74.0,194.0,10.0,316.0,76.0,85.0,143.0,89.0,858.0,12.0,30.0,21.0,249.0,139.0,16.0,1124.0,119.0,336.0
1046,170.0,12.0,283.0,10.0,62.0,8.0,10.0,132.0,6.0,31.0,43.0,177.0,4.0,161.0,223.0,1907.0,0.0,8.0,3.0,384.0,59.0,166.0,344.0,31.0,14.0,176.0,11.0,10.0,5.0,82.0,31.0,95.0,7.0,16.0,5.0,411.0,27.0,232.0,72.0,10.0,28.0,11.0,3.0,249.0,12.0,25.0,12.0,6.0,511.0,14.0,45.0,142.0,96.0,1.0,1136.0,498.0,154.0,21.0,41.0,45.0,8.0,51.0
1050,4.0,10.0,1.0,72.0,433.0,3.0,5.0,10.0,7.0,8.0,10.0,122.0,0.0,2.0,13.0,4.0,1.0,1.0,0.0,55.0,5.0,1.0,4.0,7.0,3.0,10.0,14.0,2.0,6.0,58.0,1.0,30.0,2.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,6.0,7.0,1.0,0.0,5.0,2.0,4.0,145.0,8.0,5.0,1.0,4.0,7.0,2.0,3.0,1.0,5.0,11.0,17.0
1052,1.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1065,2.0,0.0,104.0,0.0,2.0,1.0,3.0,10.0,2.0,1.0,7.0,5.0,8.0,1.0,32.0,2.0,4.0,1.0,2.0,3.0,0.0,2.0,6.0,5.0,20.0,3.0,2.0,5.0,3.0,131.0,0.0,158.0,0.0,124.0,1.0,3.0,2.0,15.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,500.0,6.0,0.0,0.0,0.0,1.0,5.0,26.0,2.0,3.0,0.0,15.0,0.0,185.0,1.0,5.0,3.0
1069,297.0,66.0,482.0,872.0,5597.0,120.0,204.0,22790.0,83.0,159.0,783.0,4731.0,46.0,743.0,12669.0,43.0,54.0,2456.0,70.0,605.0,2242.0,215.0,89.0,116.0,4952.0,2847.0,203.0,55.0,244.0,39.0,1598.0,171.0,125.0,77.0,49.0,5631.0,575.0,1959.0,4948.0,4844.0,6794.0,963.0,360.0,580.0,82.0,432.0,55.0,231.0,1202.0,46.0,1551.0,307.0,574.0,77.0,1968.0,168.0,230.0,486.0,252.0,108.0,961.0,722.0
107,1.0,441.0,1.0,6.0,161.0,18.0,5.0,10.0,10.0,2.0,11.0,4.0,12.0,6.0,1.0,67.0,1.0,14.0,0.0,0.0,9.0,2877.0,1.0,5.0,1.0,0.0,8.0,2.0,5.0,2.0,228.0,14.0,0.0,5.0,0.0,4.0,14.0,5.0,45.0,212.0,189.0,22.0,5.0,112.0,0.0,1.0,0.0,1.0,5.0,8.0,17.0,80.0,6.0,35.0,105.0,267.0,0.0,1.0,1.0,1.0,7.0,6.0
113,6.0,339.0,1.0,25.0,28.0,9.0,7.0,4.0,9.0,5.0,9.0,15.0,1.0,0.0,123.0,3.0,1.0,10.0,3.0,19.0,6.0,16.0,8.0,10.0,41.0,20.0,8.0,1.0,5.0,444.0,2.0,1.0,1.0,17.0,5.0,20.0,2.0,6.0,16.0,3.0,2.0,17.0,6.0,13.0,2.0,4.0,1.0,26.0,3.0,3.0,21.0,94.0,7.0,2.0,24.0,20.0,1.0,53.0,1.0,8.0,7.0,5.0
124,5.0,2.0,0.0,27.0,152.0,5.0,1.0,17.0,9.0,2.0,11.0,2.0,4.0,0.0,601.0,1.0,3.0,2.0,1.0,12.0,5.0,7.0,4.0,2.0,0.0,5.0,5.0,1.0,11.0,148.0,1.0,405.0,0.0,13.0,0.0,21.0,5.0,42.0,7.0,2.0,28.0,150.0,3.0,4.0,9.0,130.0,2.0,4.0,2.0,1.0,2.0,160.0,0.0,4.0,10.0,26.0,24.0,5.0,252.0,112.0,17.0,4.0
128,14.0,4.0,48.0,1.0,2300.0,119.0,26.0,438.0,20.0,23.0,82.0,134.0,2.0,6.0,99702.0,13.0,4.0,41.0,3.0,12.0,10.0,14.0,5.0,84.0,112.0,473.0,65.0,3.0,327.0,23.0,2.0,400.0,15.0,8.0,172.0,710.0,6.0,228.0,209.0,5.0,139.0,166.0,9.0,102.0,146.0,120.0,3.0,283.0,6.0,3.0,453.0,778.0,48.0,4.0,351.0,21.0,92.0,326.0,6.0,775.0,1315.0,80.0
132,720.0,825.0,97.0,202.0,649.0,11.0,160.0,2197.0,22.0,24.0,15.0,39.0,20.0,8.0,198.0,97.0,14.0,15.0,9.0,159.0,824.0,17.0,8.0,93.0,67.0,13.0,107.0,9.0,41.0,2.0,138.0,99.0,5.0,183.0,3.0,387.0,9.0,506.0,47.0,378.0,439.0,115.0,23.0,99.0,13.0,1204.0,18.0,610.0,237.0,716.0,14.0,41.0,21.0,17.0,64.0,45.0,180.0,6.0,293.0,73.0,20.0,82.0
133,430.0,3.0,3.0,2.0,20.0,8.0,1.0,143.0,21.0,3.0,4.0,1.0,2.0,1.0,136.0,1.0,0.0,3.0,1.0,7.0,74.0,496.0,6.0,23.0,1.0,2.0,3.0,2.0,0.0,2.0,8.0,10.0,0.0,103.0,4.0,8.0,111.0,0.0,6.0,1.0,4.0,10.0,2.0,88.0,1.0,39.0,1.0,2.0,0.0,1.0,0.0,87.0,10.0,6.0,25.0,10.0,4.0,0.0,0.0,5.0,3.0,54.0
136,4.0,2.0,7.0,7.0,292.0,7.0,1416.0,10.0,45.0,1.0,54.0,4.0,2.0,4.0,61.0,17.0,1.0,28.0,1.0,6.0,6.0,6.0,71.0,115.0,21.0,8.0,233.0,261.0,138.0,7.0,167.0,517.0,0.0,3.0,6.0,14.0,5.0,3.0,71.0,10.0,119.0,2.0,1.0,84.0,17.0,2.0,3.0,1.0,0.0,6.0,1.0,67.0,108.0,1.0,10.0,5.0,67.0,9.0,2.0,436.0,24.0,34.0
14,193.0,1229.0,5.0,73.0,125.0,27.0,6.0,1028.0,17.0,17.0,385.0,39.0,7.0,4.0,50.0,36.0,4.0,15.0,64.0,12.0,44.0,270.0,15.0,4.0,360.0,7.0,29.0,4.0,21.0,570.0,11.0,8.0,3.0,6.0,90.0,2.0,18.0,438.0,19.0,5.0,6.0,68.0,159.0,93.0,3.0,3.0,6.0,1.0,51.0,9.0,208.0,24.0,59.0,37.0,29.0,87.0,7.0,6.0,2.0,334.0,6.0,35.0
146,144.0,94.0,168.0,795.0,1588.0,137.0,413.0,4854.0,58.0,111.0,448.0,2674.0,36.0,519.0,392.0,101.0,17.0,3727.0,126.0,97.0,1651.0,254.0,103.0,722.0,638.0,1152.0,691.0,181.0,84.0,109.0,576.0,1570.0,57.0,82.0,5335.0,3159.0,118.0,1342.0,2133.0,8228.0,4487.0,1803.0,81.0,1669.0,59.0,196.0,29.0,1553.0,145.0,3417.0,529.0,698.0,878.0,150.0,249.0,171.0,51.0,427.0,287.0,173.0,131.0,240.0
15,4.0,5.0,5.0,25.0,44.0,2.0,5.0,5.0,8.0,5.0,4.0,4.0,0.0,86.0,7.0,1.0,1.0,5.0,1.0,1.0,2.0,15.0,7.0,3.0,10.0,0.0,1.0,3.0,5.0,4.0,7.0,292.0,1.0,21.0,3.0,4.0,9.0,0.0,80.0,6.0,6.0,7.0,1.0,8.0,2.0,8.0,1.0,0.0,94.0,1.0,1.0,65.0,9.0,4.0,217.0,11.0,15.0,2.0,67.0,34.0,36.0,139.0
151,5.0,53.0,4.0,138.0,15.0,8.0,5.0,838.0,25.0,5.0,1.0,3.0,1.0,3.0,5.0,0.0,2.0,52.0,3.0,5.0,313.0,11.0,5.0,5.0,3.0,5.0,16.0,14.0,9.0,23.0,18.0,4.0,1.0,5.0,1.0,4.0,1.0,1.0,14.0,6.0,8.0,565.0,8.0,9.0,5.0,0.0,0.0,3.0,6.0,0.0,0.0,26.0,6.0,3.0,20.0,13.0,1.0,0.0,1.0,12.0,6.0,3.0
153,3223.0,20.0,13.0,1553.0,956.0,43.0,783.0,273.0,165.0,28.0,854.0,47.0,7.0,367.0,300.0,21.0,12.0,454.0,11.0,256.0,199.0,44.0,26.0,358.0,698.0,5.0,569.0,18.0,46.0,362.0,563.0,251.0,8.0,642.0,27.0,17.0,9.0,534.0,20.0,17.0,50.0,3431.0,46.0,778.0,24.0,10.0,15.0,6.0,461.0,7.0,24.0,140.0,880.0,187.0,945.0,50.0,6.0,19.0,4.0,890.0,22.0,51.0
17,3.0,3.0,1.0,5.0,3.0,1.0,6.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,6.0,3.0,2.0,3.0,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,6.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,8.0,9.0,0.0,7.0,0.0,2.0,6.0,3.0
17_2,3.0,3.0,1.0,0.0,10.0,0.0,0.0,3.0,382.0,0.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
180,56.0,21.0,5.0,290.0,260.0,2.0,8.0,15.0,32.0,10.0,147.0,7.0,3.0,2516.0,174.0,37.0,1.0,64.0,1.0,115.0,44.0,134.0,930.0,8.0,1.0,148.0,538.0,7.0,8.0,254.0,44.0,4.0,8.0,26.0,82.0,7.0,15.0,15.0,20.0,1.0,7.0,174.0,322.0,80.0,4.0,0.0,10.0,4.0,584.0,191.0,12.0,228.0,222.0,34.0,6.0,46.0,0.0,6.0,7.0,59.0,94.0,11.0
180_2,17.0,10.0,12.0,157.0,35.0,12.0,69.0,24.0,26.0,69.0,750.0,75.0,2.0,36.0,994.0,17.0,5.0,153.0,2.0,869.0,1151.0,81.0,700.0,40.0,3.0,16.0,419.0,15.0,56.0,183.0,6.0,24.0,17.0,39.0,35.0,12.0,360.0,5.0,26.0,1.0,23.0,101.0,102.0,164.0,10.0,4.0,7.0,15.0,12.0,166.0,14.0,167.0,1776.0,20.0,28.0,109.0,3.0,8.0,1.0,220.0,594.0,67.0
185,6.0,14.0,3.0,3.0,4.0,2.0,6.0,18.0,2.0,1.0,1.0,5.0,0.0,2.0,12.0,5.0,0.0,3.0,0.0,1.0,7.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,26.0,5.0,1.0,4.0,1.0,4.0,2.0,3.0,2.0,7.0,0.0,4.0,5.0,3.0,1.0,1.0,6.0,9.0,5.0,10.0,5.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,7.0,2.0
187,1655.0,7.0,15.0,2303.0,552.0,8.0,146.0,42.0,6.0,1.0,9.0,9.0,2.0,3.0,43.0,5.0,3.0,25.0,4.0,9.0,30.0,82.0,35.0,305.0,389.0,47.0,30.0,5.0,28.0,5.0,10.0,156.0,1.0,214.0,4.0,26.0,212.0,634.0,28.0,6.0,260.0,6.0,21.0,711.0,10.0,5.0,13.0,0.0,150.0,5.0,7.0,14.0,12.0,21.0,42.0,199.0,4.0,6.0,1.0,197.0,1898.0,2.0
188,3.0,0.0,1.0,5.0,27.0,2.0,2.0,4.0,1.0,5.0,5.0,2.0,0.0,1.0,63.0,0.0,1.0,1.0,2.0,3.0,11.0,4.0,53.0,6.0,3.0,7.0,2.0,2.0,1.0,3.0,17.0,5.0,9.0,3.0,3.0,10.0,188.0,1.0,2.0,22.0,2.0,74.0,3.0,14.0,0.0,2.0,0.0,134.0,2.0,3.0,58.0,10.0,21.0,1.0,18.0,9.0,127.0,5.0,65.0,5.0,3.0,7.0
192,12.0,91.0,3.0,6.0,16.0,22.0,105.0,34.0,11509.0,28.0,56.0,50.0,9.0,72.0,64.0,6.0,4.0,375.0,4.0,12.0,9.0,24.0,6.0,766.0,90.0,21.0,28.0,3.0,10.0,14.0,17.0,4.0,2.0,6.0,6.0,26.0,6.0,186.0,14.0,9.0,41.0,27.0,4.0,14.0,2.0,39.0,6.0,5.0,850.0,139.0,164.0,11.0,5.0,7.0,130.0,24.0,2.0,50.0,1.0,6.0,62.0,13.0
20,3.0,359.0,1.0,2.0,21.0,0.0,4.0,3.0,7.0,1.0,2.0,45.0,0.0,0.0,2.0,0.0,1.0,3.0,36.0,9.0,656.0,3.0,0.0,5.0,38.0,0.0,17.0,3.0,1.0,13.0,3.0,1.0,15.0,6.0,0.0,0.0,0.0,20.0,0.0,3.0,13.0,3.0,2.0,10.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,4.0,24.0,0.0,8.0,0.0,5.0,24.0,4.0
209,9.0,3.0,7.0,129.0,54.0,11.0,9.0,31.0,39.0,8.0,23.0,95.0,2.0,6.0,194.0,5.0,2.0,8.0,385.0,58.0,102.0,18.0,7.0,720.0,349.0,163.0,17.0,162.0,77.0,1.0,74.0,20.0,5.0,20.0,5.0,139.0,32.0,140.0,183.0,11.0,269.0,12.0,104.0,245.0,15.0,19.0,5.0,4.0,88.0,3.0,106.0,15.0,172.0,10.0,902.0,15.0,4.0,108.0,3.0,556.0,3636.0,19.0
210,2.0,5.0,1.0,1.0,9.0,5.0,1.0,7.0,11.0,3.0,3.0,2.0,0.0,2.0,463.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,13.0,10.0,0.0,7.0,4.0,6.0,5.0,0.0,2.0,1.0,4.0,0.0,5.0,1.0,2.0,0.0,10.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,3.0,4.0,5.0,40.0,3.0,3.0,1.0,8.0,9.0,4.0
217,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
22,2.0,0.0,0.0,2.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
226,10.0,6.0,12.0,3.0,338.0,2.0,108.0,1066.0,12.0,23.0,3.0,40.0,1.0,3.0,42.0,3.0,3.0,2.0,2.0,5.0,16.0,0.0,3.0,301.0,0.0,0.0,38.0,234.0,9.0,44.0,30.0,30.0,2.0,8.0,5.0,13.0,3.0,144.0,1.0,2.0,47.0,46.0,1.0,26.0,3.0,1.0,1.0,0.0,57.0,5.0,74.0,26.0,135.0,5.0,1.0,3.0,0.0,4.0,0.0,10.0,9.0,71.0
235,1.0,1.0,0.0,8.0,10.0,0.0,4.0,4.0,6.0,0.0,3.0,3.0,0.0,4.0,10.0,2.0,0.0,0.0,8.0,3.0,2.0,4.0,56.0,0.0,1.0,1.0,48.0,2.0,6.0,0.0,3.0,7.0,0.0,45.0,2.0,1.0,4.0,4.0,2.0,2.0,5.0,11.0,2.0,375.0,2.0,1.0,1.0,1.0,7.0,0.0,1.0,4.0,3.0,1.0,6.0,2.0,0.0,1.0,1.0,6.0,3.0,1.0
240,22.0,5.0,0.0,3.0,9.0,0.0,2.0,5.0,7.0,1.0,2.0,5.0,1.0,13.0,6.0,5.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,80.0,52.0,2.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,6.0,2.0,7.0,0.0,8.0,1.0,1.0,2.0,1.0,2.0,7.0,3.0,0.0,1.0,0.0,133.0,7.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
248,1.0,1.0,6.0,6.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,4.0,14.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,4.0,5.0,61.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,0.0,19.0,3.0,11.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0
252,50.0,22.0,2.0,4.0,9.0,6.0,4.0,11.0,2490.0,9.0,9.0,19.0,2.0,20.0,4.0,1.0,1.0,12.0,1.0,9.0,41.0,9.0,2.0,13.0,1.0,15.0,6.0,3.0,2.0,1.0,87.0,4.0,1.0,3.0,2.0,395.0,2.0,12.0,155.0,4.0,13.0,5.0,1.0,13.0,1.0,6.0,2.0,18.0,9.0,2.0,7.0,2.0,3.0,0.0,50.0,608.0,1.0,33.0,1.0,1.0,16.0,1.0
253,413.0,410.0,18.0,35.0,11.0,41.0,358.0,12.0,24.0,12.0,16.0,32.0,2.0,6.0,721.0,6.0,0.0,1.0,1.0,68.0,6.0,80.0,2.0,9.0,10.0,15.0,211.0,2.0,13.0,107.0,30.0,58.0,5.0,41.0,4.0,12.0,2.0,21.0,7.0,2687.0,25.0,55.0,2.0,222.0,8.0,14.0,3.0,65.0,5.0,6.0,11.0,15.0,143.0,10.0,3894.0,53.0,2.0,7.0,0.0,46.0,13.0,2.0
254,166.0,135.0,7.0,214.0,2897.0,19.0,6.0,4700.0,14.0,110.0,28.0,7.0,17.0,116.0,236.0,11.0,15.0,7.0,17.0,49.0,722.0,39.0,317.0,22.0,302.0,18.0,41.0,15.0,314.0,8.0,166.0,324.0,5.0,15.0,672.0,1097.0,11.0,618.0,123.0,8.0,15.0,724.0,12.0,362.0,193.0,829.0,47.0,251.0,68.0,3.0,191.0,58.0,464.0,8.0,52.0,72.0,207.0,34.0,289.0,745.0,59.0,145.0
257,46.0,2.0,67.0,5.0,13.0,4.0,9.0,206.0,17.0,137.0,129.0,722.0,1.0,2.0,74.0,6.0,3.0,182.0,29.0,12.0,174.0,313.0,57.0,25.0,228.0,10.0,27.0,10316.0,4.0,5.0,135.0,4.0,5.0,0.0,44.0,350.0,66.0,33.0,9.0,8.0,22.0,7.0,3.0,6.0,8.0,11.0,12.0,2.0,39.0,13.0,493.0,65.0,80.0,4.0,29.0,6.0,4.0,184.0,2.0,1.0,1186.0,98.0
