strain_id,A_noMTX_Trifluoperazine.ERG11_MID2,A_noMTX_Trifluoperazine.TPO1_TCB2,A_noMTX_Trifluoperazine.SNA4_GTR2,A_noMTX_Trifluoperazine.HNM1_MID2,A_noMTX_Trifluoperazine.SNA4_VAC8,A_noMTX_Trifluoperazine.noPPI_reference,A_noMTX_Trifluoperazine.RET2_EMP70,A_noMTX_Trifluoperazine.SRO9_GIS2,A_noMTX_Trifluoperazine.MID2_MAM33,A_noMTX_Trifluoperazine.RET2_SNA3,A_noMTX_Trifluoperazine.HNM1_RBD2,A_noMTX_Trifluoperazine.TPO1_MID2,A_noMTX_Trifluoperazine.ERV25_PIS1,A_noMTX_Trifluoperazine.ALO1_ADE17,A_noMTX_Trifluoperazine.ERV25_ORM2,A_noMTX_Trifluoperazine.ADE17_HYR1,A_noMTX_Trifluoperazine.ERG11_HYR1,A_noMTX_Trifluoperazine.PMC1_CTR2,A_noMTX_Trifluoperazine.FMP45_MEP1,A_noMTX_Trifluoperazine.ERV25_EMP47,A_noMTX_Trifluoperazine.ADE17_PGM2,A_noMTX_Trifluoperazine.FMP45_MID2,A_noMTX_Trifluoperazine.ERG11_TPO4,A_noMTX_Trifluoperazine.ERG11_ERV25,A_noMTX_Trifluoperazine.HUG1_ADE17,A_noMTX_Trifluoperazine.PLM2_HNM1,A_noMTX_Trifluoperazine.SRO9_SGN1,A_noMTX_Trifluoperazine.HUG1_PGM2,A_noMTX_Trifluoperazine.ADE17_GIS2,A_noMTX_Trifluoperazine.GTR1_SLM4,A_noMTX_Trifluoperazine.TPO1_TPO2,A_noMTX_Trifluoperazine.HNM1_TPO1,A_noMTX_Trifluoperazine.HNM1_TPO2,A_noMTX_Trifluoperazine.ALO1_UIP4,A_noMTX_Trifluoperazine.MID2_WSC2,A_noMTX_Trifluoperazine.ERG11_PIS1,A_noMTX_Trifluoperazine.ERG11_ERG5,A_noMTX_Trifluoperazine.ERV25_RBD2,A_noMTX_Trifluoperazine.SSH1_PIS1,A_noMTX_Trifluoperazine.SRO9_DHH1,A_noMTX_Trifluoperazine.HNM1_MAM33,A_noMTX_Trifluoperazine.SSH1_ERG11,A_noMTX_Trifluoperazine.SSH1_ORM2,A_noMTX_Trifluoperazine.ERG11_ORM2,A_noMTX_Trifluoperazine.RET2_EMP47,A_noMTX_Trifluoperazine.DHH1_LSM3,A_noMTX_Trifluoperazine.MID2_TPO2,A_noMTX_Trifluoperazine.ERV25_UIP4,A_noMTX_Trifluoperazine.PLM2_SNA3,A_noMTX_Trifluoperazine.ALO1_HYR1,A_noMTX_Trifluoperazine.HUG1_ALO1,A_noMTX_Trifluoperazine.HNM1_TPO4,A_noMTX_Trifluoperazine.SSH1_ERV25,A_noMTX_Trifluoperazine.ERV25_ERG5,A_noMTX_Trifluoperazine.FMP45_HNM1,A_noMTX_Trifluoperazine.HNM1_ERG11,A_noMTX_Trifluoperazine.MID2_TPO4,A_noMTX_Trifluoperazine.MID2_RSN1,A_noMTX_Trifluoperazine.ERG27_ACF2,A_noMTX_Trifluoperazine.PMC1_GTR2,A_noMTX_Trifluoperazine.MID2_PIN2,A_noMTX_Trifluoperazine.ERG11_ACF2
1005,167.0,4.0,76.0,37,4.0,62.0,12.0,64.0,13.0,5.0,7.0,34.0,56.0,36.0,133.0,9.0,96.0,36.0,172.0,281.0,3.0,109.0,80.0,17.0,82.0,193.0,154.0,77.0,4.0,12.0,49.0,3.0,18.0,255.0,118.0,31.0,58.0,4.0,392.0,153.0,68.0,149.0,256.0,88.0,25.0,55.0,315.0,201.0,491.0,308.0,10.0,62.0,63.0,175.0,133.0,10.0,133.0,53.0,198.0,67.0,92.0,5.0
1007,242.0,2.0,76.0,139,7.0,62.0,7.0,33.0,305.0,6.0,31.0,14.0,32.0,282.0,19.0,258.0,254.0,166.0,263.0,94.0,273.0,57.0,223.0,140.0,29.0,326.0,303.0,828.0,14.0,7.0,12.0,16.0,58.0,447.0,5.0,385.0,177.0,26.0,118.0,188.0,164.0,73.0,21.0,138.0,10.0,154.0,158.0,142.0,22.0,96.0,184.0,534.0,209.0,141.0,45.0,65.0,162.0,113.0,138.0,681.0,204.0,5.0
1013,11.0,0.0,6.0,27,5.0,34.0,7.0,11.0,6.0,2.0,13.0,0.0,38.0,9.0,22.0,28.0,15.0,3.0,7.0,29.0,0.0,24.0,22.0,13.0,21.0,15.0,31.0,8.0,5.0,18.0,2.0,5.0,7.0,35.0,1.0,1.0,4.0,14.0,9.0,15.0,6.0,12.0,28.0,9.0,4.0,7.0,4.0,24.0,4.0,34.0,40.0,3.0,18.0,7.0,15.0,4.0,18.0,11.0,2.0,3.0,10.0,5.0
1016,8.0,4.0,113.0,43,3.0,103.0,6.0,593.0,164.0,2.0,4.0,81.0,11.0,463.0,80.0,11.0,12.0,54.0,121.0,98.0,9.0,100.0,131.0,75.0,201.0,8.0,1172.0,462.0,243.0,7.0,102.0,17.0,19.0,415.0,469.0,323.0,94.0,1103.0,5.0,187.0,42.0,27.0,10.0,42.0,9.0,95.0,135.0,324.0,6.0,933.0,45.0,194.0,7.0,24.0,418.0,9.0,222.0,125.0,171.0,191.0,241.0,7.0
1018,415.0,3.0,136.0,401,14.0,95.0,10.0,237.0,51.0,8.0,353.0,8.0,638.0,268.0,724.0,128.0,138.0,52.0,76.0,525.0,94.0,220.0,510.0,1070.0,16.0,105.0,229.0,90.0,116.0,74.0,21.0,22.0,14.0,498.0,23.0,179.0,161.0,22.0,19.0,211.0,30.0,91.0,74.0,184.0,11.0,60.0,91.0,210.0,26.0,182.0,38.0,30.0,145.0,104.0,214.0,13.0,47.0,66.0,181.0,256.0,54.0,11.0
1020,398.0,26.0,148.0,724,9.0,232.0,15.0,323.0,111.0,16.0,720.0,750.0,16.0,642.0,354.0,27.0,155.0,369.0,684.0,3198.0,183.0,793.0,573.0,240.0,1627.0,219.0,194.0,2812.0,18.0,55.0,667.0,17.0,231.0,1038.0,408.0,499.0,580.0,39.0,183.0,479.0,23.0,229.0,138.0,68.0,15.0,120.0,441.0,924.0,5.0,544.0,2023.0,35.0,284.0,419.0,902.0,51.0,551.0,738.0,188.0,735.0,431.0,20.0
1025,451.0,17.0,176.0,359,96.0,119.0,48.0,356.0,104.0,15.0,172.0,383.0,285.0,136.0,514.0,28.0,86.0,215.0,452.0,376.0,20.0,381.0,345.0,537.0,52.0,97.0,748.0,168.0,1532.0,900.0,314.0,12.0,179.0,639.0,115.0,167.0,278.0,384.0,121.0,383.0,77.0,244.0,1058.0,90.0,34.0,167.0,391.0,386.0,535.0,160.0,21.0,80.0,244.0,126.0,667.0,44.0,142.0,157.0,102.0,458.0,240.0,21.0
1027,104.0,2.0,149.0,60,10.0,175.0,6.0,183.0,58.0,1.0,4.0,8.0,115.0,27.0,65.0,1081.0,29.0,28.0,374.0,547.0,26.0,65.0,76.0,51.0,22.0,22.0,365.0,27.0,183.0,57.0,41.0,15.0,93.0,1043.0,77.0,101.0,70.0,247.0,5.0,203.0,19.0,111.0,175.0,31.0,2.0,51.0,174.0,644.0,6.0,867.0,3.0,23.0,302.0,222.0,156.0,15.0,48.0,112.0,178.0,37.0,53.0,10.0
1035,8.0,4.0,13.0,8,15.0,1.0,4.0,19.0,3.0,1.0,8.0,9.0,10.0,6.0,6.0,13.0,10.0,2.0,18.0,16.0,2.0,21.0,21.0,36.0,5.0,11.0,22.0,11.0,9.0,41.0,7.0,1.0,15.0,83.0,10.0,5.0,16.0,3.0,7.0,6.0,7.0,23.0,7.0,5.0,3.0,20.0,13.0,16.0,1.0,20.0,8.0,5.0,9.0,11.0,15.0,1.0,9.0,16.0,36.0,4.0,12.0,4.0
1038,434.0,5.0,121.0,563,211.0,248.0,9.0,22.0,97.0,4.0,63.0,36.0,62.0,372.0,469.0,336.0,103.0,97.0,152.0,460.0,2008.0,202.0,600.0,762.0,42.0,108.0,30.0,132.0,90.0,17.0,76.0,31.0,169.0,200.0,4.0,459.0,108.0,60.0,73.0,43.0,392.0,319.0,737.0,196.0,8.0,327.0,24.0,525.0,79.0,121.0,129.0,570.0,120.0,194.0,252.0,118.0,25.0,41.0,343.0,167.0,103.0,14.0
1040,828.0,11.0,184.0,1519,3002.0,126.0,11.0,242.0,235.0,14.0,3821.0,70.0,1217.0,553.0,415.0,35.0,319.0,123.0,337.0,436.0,235.0,391.0,511.0,317.0,396.0,257.0,350.0,870.0,137.0,52.0,160.0,31.0,463.0,698.0,30.0,279.0,217.0,284.0,479.0,189.0,130.0,608.0,1856.0,222.0,27.0,507.0,426.0,557.0,68.0,623.0,120.0,256.0,1264.0,207.0,1189.0,246.0,238.0,255.0,184.0,322.0,316.0,47.0
1046,373.0,2.0,48.0,274,9.0,191.0,3.0,33.0,109.0,3.0,3.0,16.0,65.0,222.0,62.0,249.0,130.0,20.0,404.0,314.0,221.0,85.0,113.0,643.0,144.0,90.0,21.0,91.0,106.0,5.0,54.0,3.0,53.0,74.0,31.0,329.0,135.0,13.0,5.0,194.0,81.0,84.0,92.0,73.0,4.0,172.0,248.0,225.0,4.0,8.0,151.0,125.0,40.0,211.0,84.0,30.0,82.0,109.0,82.0,18.0,96.0,7.0
1050,256.0,4.0,27.0,90,22.0,326.0,4.0,128.0,83.0,2.0,7.0,9.0,17.0,32.0,11.0,12.0,17.0,41.0,129.0,20.0,78.0,138.0,60.0,58.0,48.0,148.0,65.0,633.0,33.0,8.0,4.0,10.0,5.0,281.0,17.0,111.0,50.0,21.0,9.0,76.0,6.0,28.0,22.0,38.0,4.0,26.0,31.0,37.0,13.0,29.0,188.0,99.0,10.0,43.0,256.0,16.0,21.0,43.0,60.0,34.0,53.0,7.0
1052,3.0,0.0,3.0,1,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,1.0,2.0,0.0,2.0,2.0,1.0,5.0,4.0,6.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1065,14.0,2.0,40.0,13,7.0,27.0,3.0,46.0,17.0,0.0,0.0,36.0,2.0,8.0,1.0,1.0,1.0,3.0,83.0,105.0,0.0,43.0,218.0,20.0,5.0,1.0,61.0,7.0,13.0,2.0,19.0,0.0,5.0,83.0,2.0,7.0,13.0,1.0,0.0,66.0,3.0,29.0,4.0,64.0,0.0,24.0,15.0,44.0,7.0,7.0,1.0,2.0,5.0,12.0,3.0,2.0,10.0,19.0,9.0,27.0,24.0,2.0
1069,1157.0,24.0,1875.0,323,3490.0,272.0,37.0,41.0,621.0,22.0,358.0,327.0,26.0,191.0,41.0,1140.0,133.0,48.0,1168.0,656.0,1715.0,99.0,309.0,569.0,1243.0,348.0,248.0,1104.0,333.0,27.0,249.0,69.0,2316.0,239.0,531.0,219.0,245.0,114.0,865.0,215.0,1632.0,1411.0,724.0,175.0,32.0,1853.0,1358.0,431.0,30.0,536.0,325.0,3060.0,816.0,584.0,283.0,89.0,772.0,1312.0,3873.0,245.0,658.0,26.0
107,192.0,0.0,55.0,11,572.0,101.0,2.0,38.0,9.0,0.0,1.0,3.0,8.0,0.0,3.0,55.0,3.0,14.0,251.0,22.0,53.0,44.0,182.0,865.0,176.0,12.0,58.0,374.0,1236.0,7.0,10.0,5.0,43.0,9.0,0.0,105.0,25.0,8.0,20.0,23.0,21.0,34.0,6.0,22.0,7.0,23.0,38.0,5.0,3.0,12.0,133.0,6.0,0.0,26.0,22.0,6.0,6.0,9.0,24.0,31.0,5.0,2.0
113,657.0,0.0,4.0,18,17.0,307.0,9.0,46.0,44.0,6.0,10.0,3.0,6.0,5.0,22.0,15.0,8.0,3.0,28.0,8.0,5.0,29.0,46.0,34.0,1.0,16.0,16.0,12.0,46.0,11.0,8.0,9.0,8.0,95.0,6.0,148.0,6.0,11.0,16.0,6.0,284.0,76.0,703.0,5.0,7.0,10.0,25.0,8.0,10.0,14.0,6.0,4.0,15.0,5.0,53.0,1.0,6.0,40.0,70.0,6.0,70.0,6.0
119,4.0,1.0,8.0,6,4.0,6.0,6.0,2.0,3.0,1.0,1.0,11.0,7.0,2.0,3.0,9.0,3.0,0.0,21.0,11.0,2.0,2.0,4.0,15.0,1.0,6.0,16.0,18.0,11.0,5.0,4.0,1.0,2.0,9.0,5.0,5.0,4.0,1.0,0.0,2.0,3.0,15.0,5.0,3.0,4.0,14.0,8.0,5.0,2.0,7.0,5.0,2.0,1.0,6.0,7.0,0.0,0.0,6.0,4.0,4.0,11.0,2.0
124,262.0,1.0,5.0,54,7.0,33.0,1.0,19.0,20.0,3.0,10.0,43.0,4.0,57.0,50.0,17.0,133.0,20.0,72.0,6.0,6.0,4.0,162.0,16.0,90.0,23.0,3.0,203.0,14.0,14.0,47.0,1.0,34.0,51.0,2.0,27.0,42.0,4.0,5.0,67.0,7.0,69.0,62.0,3.0,3.0,5.0,59.0,45.0,0.0,6.0,12.0,117.0,25.0,3.0,104.0,18.0,8.0,32.0,1.0,18.0,31.0,2.0
128,141.0,10.0,10.0,427,9.0,331.0,6.0,63.0,128.0,9.0,179.0,175.0,83.0,98.0,37.0,405.0,52.0,122.0,370.0,442.0,112.0,40.0,43.0,18.0,901.0,80.0,128.0,1311.0,20.0,12.0,245.0,16.0,379.0,382.0,114.0,57.0,39.0,251.0,29.0,66.0,217.0,192.0,265.0,18.0,6.0,61.0,321.0,612.0,64.0,655.0,396.0,287.0,109.0,249.0,87.0,64.0,116.0,127.0,595.0,441.0,177.0,7.0
132,246.0,11.0,957.0,472,1350.0,308.0,20.0,113.0,85.0,11.0,462.0,581.0,374.0,216.0,499.0,582.0,393.0,99.0,1151.0,879.0,753.0,23.0,693.0,440.0,1590.0,108.0,298.0,1006.0,388.0,31.0,290.0,21.0,538.0,934.0,71.0,459.0,422.0,30.0,104.0,399.0,338.0,599.0,843.0,152.0,17.0,575.0,514.0,958.0,7.0,575.0,190.0,446.0,329.0,390.0,340.0,68.0,114.0,174.0,335.0,346.0,184.0,19.0
133,724.0,3.0,105.0,352,16.0,89.0,4.0,16.0,215.0,2.0,1.0,47.0,16.0,84.0,172.0,89.0,1.0,46.0,334.0,8.0,15.0,7.0,142.0,209.0,4.0,13.0,13.0,16.0,2453.0,15.0,54.0,10.0,7.0,84.0,3.0,107.0,54.0,3.0,320.0,51.0,104.0,231.0,635.0,241.0,11.0,166.0,60.0,176.0,174.0,6.0,8.0,88.0,44.0,194.0,123.0,4.0,5.0,38.0,4.0,23.0,38.0,12.0
136,254.0,1.0,126.0,85,4.0,104.0,4.0,24.0,37.0,2.0,5.0,5.0,4.0,438.0,19.0,22.0,10.0,48.0,499.0,116.0,9.0,128.0,105.0,41.0,13.0,88.0,168.0,472.0,9.0,1799.0,16.0,2.0,34.0,74.0,3.0,162.0,37.0,8.0,217.0,44.0,55.0,70.0,257.0,73.0,2.0,16.0,359.0,71.0,6.0,6.0,11.0,4.0,22.0,27.0,161.0,21.0,36.0,62.0,152.0,237.0,28.0,2.0
14,1342.0,3.0,99.0,319,346.0,303.0,7.0,360.0,305.0,9.0,167.0,9.0,313.0,76.0,313.0,58.0,864.0,27.0,224.0,322.0,1299.0,124.0,2544.0,1527.0,1041.0,544.0,233.0,763.0,46.0,31.0,13.0,28.0,89.0,139.0,10.0,1804.0,493.0,24.0,137.0,225.0,462.0,628.0,567.0,1644.0,13.0,270.0,516.0,36.0,121.0,214.0,97.0,451.0,288.0,209.0,936.0,64.0,366.0,105.0,147.0,355.0,178.0,28.0
146,1827.0,48.0,1658.0,2002,2715.0,302.0,60.0,839.0,1200.0,42.0,1719.0,1281.0,824.0,1485.0,396.0,1443.0,1389.0,379.0,3544.0,4089.0,1149.0,722.0,1701.0,1563.0,423.0,1301.0,3246.0,1600.0,356.0,157.0,576.0,125.0,2256.0,2074.0,817.0,1626.0,739.0,129.0,1897.0,977.0,2400.0,1892.0,2662.0,663.0,57.0,4693.0,2993.0,1646.0,1882.0,4371.0,305.0,4296.0,1158.0,1816.0,1580.0,336.0,1314.0,1874.0,1053.0,1280.0,1548.0,75.0
15,79.0,1.0,31.0,135,20.0,35.0,5.0,2.0,19.0,2.0,4.0,50.0,37.0,47.0,226.0,97.0,38.0,19.0,85.0,18.0,12.0,15.0,21.0,944.0,75.0,43.0,10.0,276.0,113.0,10.0,44.0,6.0,16.0,114.0,1.0,138.0,17.0,6.0,40.0,16.0,11.0,99.0,614.0,47.0,2.0,6.0,24.0,98.0,4.0,57.0,177.0,46.0,67.0,63.0,76.0,20.0,23.0,32.0,80.0,25.0,19.0,8.0
151,69.0,6.0,21.0,6,10.0,69.0,3.0,41.0,5.0,2.0,17.0,46.0,4.0,20.0,9.0,21.0,47.0,10.0,47.0,98.0,11.0,15.0,81.0,94.0,10.0,8.0,279.0,17.0,4.0,354.0,28.0,7.0,3.0,54.0,4.0,87.0,60.0,7.0,7.0,83.0,4.0,26.0,16.0,12.0,1.0,41.0,16.0,34.0,2.0,21.0,1.0,12.0,33.0,8.0,140.0,7.0,23.0,35.0,38.0,11.0,22.0,3.0
153,155.0,1.0,7.0,83,4.0,55.0,2.0,91.0,9.0,3.0,2.0,0.0,119.0,53.0,234.0,159.0,35.0,25.0,54.0,54.0,7.0,52.0,85.0,267.0,24.0,98.0,127.0,177.0,9.0,3.0,1.0,1.0,10.0,69.0,1.0,96.0,108.0,36.0,42.0,105.0,10.0,153.0,640.0,50.0,4.0,14.0,77.0,122.0,1.0,115.0,27.0,2.0,263.0,17.0,252.0,10.0,35.0,44.0,38.0,103.0,50.0,5.0
17,8.0,1.0,6.0,4,6.0,0.0,3.0,3.0,0.0,1.0,15.0,3.0,5.0,3.0,7.0,6.0,19.0,3.0,7.0,10.0,1.0,3.0,13.0,16.0,1.0,4.0,4.0,8.0,4.0,5.0,3.0,2.0,2.0,17.0,0.0,7.0,2.0,6.0,0.0,1.0,4.0,6.0,3.0,5.0,2.0,7.0,3.0,5.0,6.0,21.0,3.0,5.0,3.0,3.0,6.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0
171,70.0,2.0,14.0,128,22.0,8.0,5.0,15.0,9.0,40.0,18.0,3.0,8.0,19.0,16.0,14.0,4.0,3.0,46.0,8.0,8.0,14.0,46.0,67.0,53.0,144.0,18.0,75.0,16.0,311.0,6.0,7.0,7.0,41.0,6.0,8.0,28.0,155.0,7.0,6.0,9.0,34.0,18.0,27.0,110.0,10.0,20.0,54.0,1.0,10.0,18.0,49.0,11.0,27.0,57.0,9.0,22.0,28.0,16.0,3.0,30.0,4.0
175,13.0,0.0,21.0,34,1.0,88.0,1.0,43.0,7.0,0.0,3.0,21.0,7.0,5.0,3.0,29.0,3.0,18.0,50.0,28.0,1.0,5.0,37.0,42.0,47.0,0.0,71.0,203.0,2.0,34.0,15.0,4.0,1.0,204.0,4.0,6.0,12.0,2.0,14.0,58.0,1.0,6.0,72.0,10.0,3.0,5.0,154.0,18.0,0.0,152.0,13.0,2.0,5.0,8.0,4.0,2.0,31.0,50.0,16.0,44.0,31.0,0.0
17_2,2.0,0.0,0.0,3,0.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,125.0,0.0,4.0,10.0,2.0,2.0,13.0,7.0,1.0,0.0,3.0,5.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,57.0,0.0,2.0,0.0,3.0,2.0,0.0,6.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
180,136.0,3.0,7.0,74,0.0,59.0,0.0,252.0,29.0,0.0,13.0,1.0,350.0,18.0,260.0,3.0,59.0,7.0,34.0,29.0,3.0,204.0,212.0,108.0,1.0,67.0,116.0,10.0,82.0,3.0,0.0,4.0,7.0,40.0,93.0,85.0,81.0,100.0,59.0,56.0,3.0,95.0,409.0,38.0,6.0,4.0,27.0,31.0,142.0,6.0,4.0,4.0,126.0,12.0,140.0,9.0,33.0,46.0,1.0,8.0,46.0,6.0
180_2,461.0,1.0,15.0,132,5.0,104.0,13.0,121.0,160.0,5.0,4.0,10.0,275.0,336.0,515.0,8.0,288.0,41.0,124.0,30.0,5.0,672.0,102.0,1716.0,32.0,151.0,379.0,197.0,81.0,20.0,9.0,18.0,78.0,101.0,3.0,228.0,103.0,560.0,227.0,284.0,41.0,306.0,1565.0,256.0,10.0,13.0,37.0,68.0,11.0,128.0,34.0,60.0,227.0,21.0,1420.0,40.0,35.0,47.0,5.0,83.0,105.0,20.0
185,12.0,1.0,7.0,29,6.0,3.0,3.0,13.0,2.0,1.0,2.0,3.0,34.0,5.0,7.0,2.0,7.0,8.0,25.0,39.0,3.0,20.0,57.0,90.0,2.0,12.0,20.0,15.0,9.0,15.0,1.0,3.0,13.0,54.0,4.0,13.0,20.0,16.0,5.0,4.0,11.0,14.0,12.0,5.0,0.0,4.0,7.0,15.0,0.0,26.0,4.0,5.0,16.0,15.0,24.0,3.0,8.0,5.0,17.0,8.0,12.0,1.0
187,46.0,2.0,55.0,53,7.0,79.0,2.0,15.0,7.0,3.0,1.0,5.0,11.0,186.0,13.0,276.0,55.0,11.0,143.0,1318.0,32.0,84.0,91.0,17.0,137.0,1.0,182.0,165.0,45.0,8.0,4.0,7.0,46.0,356.0,5.0,19.0,41.0,10.0,5.0,58.0,4.0,113.0,150.0,11.0,0.0,8.0,44.0,693.0,0.0,450.0,121.0,10.0,35.0,192.0,13.0,3.0,14.0,80.0,45.0,22.0,18.0,5.0
188,328.0,8.0,136.0,176,2526.0,282.0,7.0,94.0,124.0,3.0,1492.0,212.0,66.0,104.0,7.0,32.0,8.0,114.0,421.0,18.0,10.0,168.0,224.0,124.0,324.0,146.0,125.0,1021.0,26.0,11.0,381.0,6.0,9.0,114.0,13.0,82.0,136.0,9.0,6.0,77.0,33.0,100.0,13.0,178.0,11.0,51.0,201.0,87.0,22.0,35.0,101.0,9.0,114.0,29.0,685.0,31.0,138.0,206.0,11.0,228.0,222.0,8.0
192,121.0,2.0,17.0,45,14.0,73.0,151.0,10.0,46.0,4.0,11.0,10.0,116.0,6.0,153.0,13.0,10.0,5.0,32.0,49.0,7.0,13.0,24.0,254.0,5.0,13.0,67.0,18.0,40.0,6.0,21.0,11.0,20.0,65.0,18.0,87.0,12.0,39.0,31.0,16.0,7.0,163.0,150.0,44.0,78.0,29.0,100.0,46.0,20.0,67.0,7.0,15.0,29.0,13.0,32.0,24.0,26.0,18.0,15.0,4.0,36.0,5.0
20,29.0,0.0,20.0,24,9.0,194.0,0.0,66.0,3.0,1.0,5.0,0.0,4.0,3.0,12.0,7.0,1.0,0.0,166.0,43.0,3.0,28.0,34.0,191.0,1.0,8.0,49.0,8.0,10.0,3.0,1.0,3.0,9.0,102.0,2.0,20.0,92.0,1.0,3.0,62.0,3.0,28.0,33.0,7.0,0.0,1.0,17.0,5.0,1.0,13.0,0.0,7.0,54.0,115.0,14.0,1.0,23.0,43.0,2.0,1.0,39.0,1.0
209,117.0,2.0,85.0,43,14.0,97.0,5.0,16.0,35.0,1.0,7.0,4.0,6.0,89.0,11.0,251.0,112.0,5.0,290.0,43.0,78.0,32.0,29.0,29.0,366.0,59.0,133.0,358.0,30.0,566.0,13.0,10.0,81.0,83.0,59.0,76.0,21.0,325.0,2.0,46.0,69.0,127.0,275.0,140.0,2.0,16.0,81.0,76.0,0.0,12.0,39.0,46.0,58.0,36.0,97.0,24.0,32.0,56.0,38.0,11.0,31.0,4.0
210,29.0,1.0,12.0,45,16.0,64.0,0.0,16.0,5.0,0.0,3.0,4.0,5.0,10.0,8.0,11.0,8.0,5.0,25.0,9.0,14.0,8.0,57.0,33.0,4.0,19.0,38.0,23.0,9.0,2.0,2.0,1.0,9.0,21.0,250.0,17.0,9.0,4.0,7.0,5.0,6.0,38.0,51.0,12.0,1.0,7.0,34.0,5.0,8.0,7.0,2.0,8.0,46.0,5.0,21.0,25.0,14.0,11.0,4.0,10.0,15.0,2.0
22,3.0,0.0,14.0,9,2.0,20.0,0.0,5.0,1.0,0.0,1.0,0.0,22.0,1.0,5.0,1.0,1.0,1.0,13.0,4.0,1.0,1.0,6.0,22.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,3.0,2.0,6.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,0.0,4.0,0.0
226,121.0,1.0,69.0,308,9.0,99.0,4.0,35.0,32.0,2.0,2.0,11.0,46.0,48.0,108.0,9.0,42.0,61.0,124.0,421.0,8.0,105.0,145.0,43.0,115.0,36.0,121.0,295.0,15.0,385.0,14.0,1.0,94.0,288.0,42.0,75.0,62.0,7.0,10.0,17.0,10.0,60.0,39.0,30.0,2.0,29.0,119.0,108.0,5.0,18.0,189.0,69.0,16.0,89.0,149.0,25.0,72.0,36.0,3.0,90.0,68.0,5.0
235,138.0,0.0,18.0,1,5.0,58.0,0.0,9.0,59.0,0.0,4.0,0.0,1.0,1.0,3.0,3.0,7.0,9.0,10.0,49.0,1.0,84.0,127.0,4.0,91.0,4.0,17.0,26.0,1.0,6.0,2.0,1.0,0.0,19.0,1.0,2.0,2.0,5.0,6.0,0.0,0.0,39.0,369.0,0.0,0.0,5.0,8.0,25.0,1.0,1.0,7.0,4.0,21.0,12.0,5.0,5.0,4.0,7.0,13.0,49.0,2.0,7.0
240,15.0,0.0,4.0,2,20.0,29.0,1.0,2.0,2.0,1.0,1.0,3.0,403.0,0.0,63.0,7.0,2.0,5.0,6.0,25.0,1.0,0.0,13.0,14.0,5.0,5.0,7.0,47.0,3.0,0.0,5.0,6.0,3.0,4.0,6.0,4.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,23.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,7.0,1.0
248,182.0,0.0,72.0,134,14.0,121.0,2.0,4.0,14.0,2.0,6.0,4.0,4.0,6.0,12.0,9.0,19.0,8.0,11.0,6.0,364.0,36.0,10.0,55.0,11.0,0.0,6.0,99.0,2.0,7.0,3.0,1.0,25.0,14.0,2.0,50.0,2.0,3.0,1.0,5.0,42.0,108.0,11.0,10.0,1.0,11.0,12.0,17.0,9.0,8.0,8.0,2.0,166.0,60.0,9.0,5.0,17.0,74.0,3.0,3.0,16.0,2.0
250,9.0,0.0,6.0,5,8.0,24.0,0.0,5.0,1.0,0.0,21.0,1.0,1.0,3.0,18.0,5.0,8.0,4.0,147.0,113.0,2.0,0.0,9.0,6.0,1.0,5.0,4.0,98.0,4.0,4.0,2.0,2.0,11.0,4.0,4.0,2.0,2.0,2.0,38.0,4.0,40.0,17.0,28.0,3.0,0.0,80.0,1.0,6.0,5.0,2.0,3.0,3.0,22.0,0.0,9.0,2.0,0.0,5.0,28.0,2.0,8.0,3.0
252,8.0,0.0,10.0,10,73.0,25.0,7.0,3.0,2.0,0.0,13.0,0.0,3.0,4.0,1.0,13.0,0.0,0.0,5.0,4.0,89.0,2.0,9.0,3.0,5.0,5.0,6.0,7.0,25.0,7.0,0.0,2.0,9.0,33.0,3.0,9.0,3.0,4.0,5.0,5.0,10.0,7.0,3.0,1.0,1.0,4.0,5.0,5.0,23.0,8.0,4.0,4.0,63.0,5.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0
